config_name,a_ttv,p_ttv,e_ttv,count_rate,snr_level,sde,period,depth,epoch,width,num_pts_in_transit,scenario,ttv_params,success,computation_time,lightcurve_creation_time
baseline_small,0.05,30,-15.0,19306.977288832495,19306,118.67729949951172,3.987682787924927,-0.00036265738890506327,0.9969207048416138,0.06230754405260086,514,correct_ettv,"(30, 0.05, -15.0)",True,21.102911949157715,0.0056416988372802734
baseline_small,0.05,30,-15.0,19306.977288832495,19306,37.10669708251953,3.9893372304357877,-0.00015051066293381155,0.9505842328071594,0.15583348274230957,1023,incorrect_ettv,"(30, 0.05, 0.0)",True,25.01724100112915,
baseline_small,0.05,30,-15.0,19306.977288832495,19306,68.71470642089844,3.9885099238179182,-0.00024578877491876483,0.9815473556518555,0.09348069876432419,681,no_ttv,"(0.0, 0.0, 0.0)",True,25.060590744018555,
baseline_small,0.05,30,-15.0,37275.937203149384,37275,166.81405639648438,3.987682787924927,-0.0003802336868830025,0.9969207048416138,0.06230754405260086,514,correct_ettv,"(30, 0.05, -15.0)",True,21.62474513053894,0.0055582523345947266
baseline_small,0.05,30,-15.0,37275.937203149384,37275,50.17365264892578,3.9893372304357877,-0.00015744756092317402,0.9817509651184082,0.15583348274230957,1027,incorrect_ettv,"(30, 0.05, 0.0)",True,22.835593223571777,
baseline_small,0.05,30,-15.0,37275.937203149384,37275,93.02948760986328,3.989341075011707,-0.00022823091421741992,0.9661685228347778,0.12466690689325333,852,no_ttv,"(0.0, 0.0, 0.0)",True,25.4189293384552,
baseline_small,0.05,30,-15.0,71968.56730011514,71968,170.20553588867188,3.987682787924927,-0.0003725560090970248,0.9969207048416138,0.06230754405260086,514,correct_ettv,"(30, 0.05, -15.0)",True,23.79534912109375,0.006221294403076172
baseline_small,0.05,30,-15.0,71968.56730011514,71968,55.371822357177734,3.9893372304357877,-0.0001583660632604733,0.9505842328071594,0.15583348274230957,1023,incorrect_ettv,"(30, 0.05, 0.0)",True,24.37654685974121,
baseline_small,0.05,30,-15.0,71968.56730011514,71968,105.72860717773438,3.9876789457886432,-0.00023239989241119474,0.9969197511672974,0.12461496889591217,853,no_ttv,"(0.0, 0.0, 0.0)",True,24.436388969421387,
baseline_small,0.05,30,-15.0,138949.5494373136,138949,200.09725952148438,3.987682787924927,-0.00037633790634572506,0.9969207048416138,0.06230754405260086,514,correct_ettv,"(30, 0.05, -15.0)",True,18.144399881362915,0.005947113037109375
baseline_small,0.05,30,-15.0,138949.5494373136,138949,61.479461669921875,3.988506080465754,-0.00015616788004990667,0.9815464019775391,0.15580101311206818,1021,incorrect_ettv,"(30, 0.05, 0.0)",True,19.03799605369568,
baseline_small,0.05,30,-15.0,138949.5494373136,138949,115.89073181152344,3.9876789457886432,-0.00022719253320246935,0.9969197511672974,0.12461496889591217,853,no_ttv,"(0.0, 0.0, 0.0)",True,18.35403609275818,
baseline_small,0.05,30,-15.0,268269.57952797273,268269,205.0015411376953,3.987682787924927,-0.00036472713691182435,0.9969207048416138,0.06230754405260086,514,correct_ettv,"(30, 0.05, -15.0)",True,21.382293939590454,0.005588531494140625
baseline_small,0.05,30,-15.0,268269.57952797273,268269,61.696502685546875,3.9893372304357877,-0.00015008848276920617,0.9505842328071594,0.15583348274230957,1023,incorrect_ettv,"(30, 0.05, 0.0)",True,25.785234928131104,
baseline_small,0.05,30,-15.0,268269.57952797273,268269,117.35786437988281,3.9876789457886432,-0.00021878026018384844,0.9969197511672974,0.12461496889591217,853,no_ttv,"(0.0, 0.0, 0.0)",True,24.172072887420654,
baseline_small,0.05,30,-15.0,517947.46792312025,517947,230.5446319580078,3.987682787924927,-0.0003720200911629945,0.9969207048416138,0.06230754405260086,514,correct_ettv,"(30, 0.05, -15.0)",True,18.593885898590088,0.005398750305175781
baseline_small,0.05,30,-15.0,517947.46792312025,517947,67.4376449584961,3.9901685536060767,-0.00015108268416952342,0.9507823586463928,0.15586595237255096,1026,incorrect_ettv,"(30, 0.05, 0.0)",True,18.391069889068604,
baseline_small,0.05,30,-15.0,517947.46792312025,517947,129.11288452148438,3.9876789457886432,-0.000222091082832776,0.9969197511672974,0.12461496889591217,853,no_ttv,"(0.0, 0.0, 0.0)",True,18.09112858772278,
baseline_small,0.05,30,-15.0,1000000.0,1000000,228.2822265625,3.987682787924927,-0.00037233380135148764,0.9969207048416138,0.06230754405260086,514,correct_ettv,"(30, 0.05, -15.0)",True,18.574027061462402,0.005347490310668945
baseline_small,0.05,30,-15.0,1000000.0,1000000,69.0338363647461,3.988506080465754,-0.00015332129260059446,0.9815464019775391,0.15580101311206818,1021,incorrect_ettv,"(30, 0.05, 0.0)",True,18.46259117126465,
baseline_small,0.05,30,-15.0,1000000.0,1000000,131.50001525878906,3.9876789457886432,-0.00022384419571608305,0.9969197511672974,0.12461496889591217,853,no_ttv,"(0.0, 0.0, 0.0)",True,18.165484189987183,
moderate_short,0.08,30,-15.0,100.0,100,6.267037391662598,7.0328243277401965,-0.0012309509329497814,1.7347633838653564,0.09377098828554153,395,correct_ettv,"(30, 0.08, -15.0)",True,19.301761150360107,0.005836009979248047
moderate_short,0.08,30,-15.0,100.0,100,4.7424421310424805,46.64352661662831,0.002468913560733199,22.290794372558594,0.1562073826789856,81,incorrect_ettv,"(30, 0.08, 0.0)",True,23.45421266555786,
moderate_short,0.08,30,-15.0,100.0,100,5.314857482910156,53.64296851256262,0.0036367452703416348,11.622122764587402,0.06248452886939049,40,no_ttv,"(0.0, 0.0, 0.0)",True,22.60944938659668,
moderate_short,0.08,30,-15.0,193.06977288832496,193,5.067004680633545,57.42555206242378,0.0023798756301403046,22.52656364440918,0.06248699873685837,42,correct_ettv,"(30, 0.08, -15.0)",True,19.200797080993652,0.005816936492919922
moderate_short,0.08,30,-15.0,193.06977288832496,193,4.283398628234863,0.6065363192317096,-0.00022659778187517077,0.51076740026474,0.127691850066185,5679,incorrect_ettv,"(30, 0.08, 0.0)",True,24.617788553237915,
moderate_short,0.08,30,-15.0,193.06977288832496,193,5.051718711853027,35.59797315302575,0.0020738919265568256,8.813545227050781,0.06250741332769394,56,no_ttv,"(0.0, 0.0, 0.0)",True,21.755403757095337,
moderate_short,0.08,30,-15.0,372.7593720314938,372,5.4473795890808105,61.95040641726587,0.001701774657703936,50.85434341430664,0.12502604722976685,45,correct_ettv,"(30, 0.08, -15.0)",True,19.226491451263428,0.0057942867279052734
moderate_short,0.08,30,-15.0,372.7593720314938,372,4.939725875854492,62.00159297898684,0.0018400877015665174,50.98568344116211,0.0937524065375328,36,incorrect_ettv,"(30, 0.08, 0.0)",True,24.706094980239868,
moderate_short,0.08,30,-15.0,372.7593720314938,372,5.747481346130371,61.988909388415095,0.0017421613447368145,50.92838668823242,0.12497764080762863,45,no_ttv,"(0.0, 0.0, 0.0)",True,21.10839533805847,
moderate_short,0.08,30,-15.0,719.685673001152,719,4.900015830993652,3.981043482931001,-0.00037102613714523613,1.2225251197814941,0.06269359588623047,518,correct_ettv,"(30, 0.08, -15.0)",True,19.282895803451538,0.005789756774902344
moderate_short,0.08,30,-15.0,719.685673001152,719,4.365330219268799,38.61139882326666,-0.0007778052822686732,17.103349685668945,0.15619498491287231,109,incorrect_ettv,"(30, 0.08, 0.0)",True,22.36016845703125,
moderate_short,0.08,30,-15.0,719.685673001152,719,4.329418182373047,46.266190770941705,-0.0012732764007523656,40.39310073852539,0.062479663640260696,40,no_ttv,"(0.0, 0.0, 0.0)",True,21.258009910583496,
moderate_short,0.08,30,-15.0,1389.4954943731373,1389,13.221783638000488,3.9876850932104184,-0.00034286241861991584,0.9813444018363953,0.09346137195825577,682,correct_ettv,"(30, 0.08, -15.0)",True,19.293293237686157,0.005714893341064453
moderate_short,0.08,30,-15.0,1389.4954943731373,1389,5.009031295776367,27.96044710358177,-0.0006639218190684915,4.842311859130859,0.06248144432902336,83,incorrect_ettv,"(30, 0.08, 0.0)",True,23.265217542648315,
moderate_short,0.08,30,-15.0,1389.4954943731373,1389,6.179873943328857,3.9910038970371726,-0.00022885014186613262,0.9042118191719055,0.12471887469291687,853,no_ttv,"(0.0, 0.0, 0.0)",True,24.303712606430054,
moderate_short,0.08,30,-15.0,2682.6957952797247,2682,25.45705223083496,3.9876850932104184,-0.0003486853383947164,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.23940372467041,0.005675792694091797
moderate_short,0.08,30,-15.0,2682.6957952797247,2682,9.721898078918457,3.9909977418017117,-0.00016848270024638623,0.9509799480438232,0.1558983474969864,1024,incorrect_ettv,"(30, 0.08, 0.0)",True,23.15765142440796,
moderate_short,0.08,30,-15.0,2682.6957952797247,2682,21.861827850341797,3.9885099238179182,-0.0002321245556231588,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,23.148157358169556,
moderate_short,0.08,30,-15.0,5179.474679231213,5179,37.4631233215332,3.9876850932104184,-0.00033174079726450145,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.250638484954834,0.005873918533325195
moderate_short,0.08,30,-15.0,5179.474679231213,5179,7.015900135040283,3.981031219386779,-0.00012460201105568558,1.1284812688827515,0.1253868043422699,858,incorrect_ettv,"(30, 0.08, 0.0)",True,23.399360179901123,
moderate_short,0.08,30,-15.0,5179.474679231213,5179,16.90362548828125,3.9876789457886432,-0.00016425353533122689,1.0124965906143188,0.15576870739459991,1022,no_ttv,"(0.0, 0.0, 0.0)",True,23.71039390563965,
moderate_short,0.08,30,-15.0,10000.0,10000,64.79353332519531,3.9876850932104184,-0.0003360389091540128,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.307597875595093,0.005823612213134766
moderate_short,0.08,30,-15.0,10000.0,10000,14.957956314086914,3.9885037744581227,-0.00012211482680868357,0.9192254543304443,0.155800923705101,1022,incorrect_ettv,"(30, 0.08, 0.0)",True,19.313148975372314,
moderate_short,0.08,30,-15.0,10000.0,10000,33.8149528503418,3.9876789457886432,-0.00017783786461222917,0.9813428521156311,0.15576870739459991,1023,no_ttv,"(0.0, 0.0, 0.0)",True,19.302828550338745,
moderate_short,0.08,30,-15.0,19306.977288832495,19306,89.88838195800781,3.9876850932104184,-0.00033157647703774273,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.317177534103394,0.0058286190032958984
moderate_short,0.08,30,-15.0,19306.977288832495,19306,16.703947067260742,31.962422810411567,-0.0004276514519006014,12.872451782226562,0.06248762831091881,67,incorrect_ettv,"(30, 0.08, 0.0)",True,19.343067169189453,
moderate_short,0.08,30,-15.0,19306.977288832495,19306,49.66863250732422,3.9885099238179182,-0.00018132137483917177,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,19.404595375061035,
moderate_short,0.08,30,-15.0,37275.937203149384,37275,121.92084503173828,3.9876850932104184,-0.00035612130886875093,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.24942636489868,0.005698204040527344
moderate_short,0.08,30,-15.0,37275.937203149384,37275,16.85139274597168,3.995157819967481,-0.00010328069765819237,0.8271225094795227,0.1560608595609665,1029,incorrect_ettv,"(30, 0.08, 0.0)",True,19.2967848777771,
moderate_short,0.08,30,-15.0,37275.937203149384,37275,50.533958435058594,3.9885099238179182,-0.00016789583605714142,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,19.282310485839844,
moderate_short,0.08,30,-15.0,71968.56730011514,71968,167.01812744140625,3.9876850932104184,-0.0003608948609326035,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.23101282119751,0.005818367004394531
moderate_short,0.08,30,-15.0,71968.56730011514,71968,23.764150619506836,27.96627367553868,-0.0003640643844846636,4.874568462371826,0.062494467943906784,82,incorrect_ettv,"(30, 0.08, 0.0)",True,18.57325315475464,
moderate_short,0.08,30,-15.0,71968.56730011514,71968,76.17864990234375,3.9885099238179182,-0.00017826024850364774,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,18.342289924621582,
moderate_short,0.08,30,-15.0,138949.5494373136,138949,175.25962829589844,3.9876850932104184,-0.0003611392166931182,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.085161924362183,0.02649068832397461
moderate_short,0.08,30,-15.0,138949.5494373136,138949,24.54601287841797,3.9943254575731446,-0.00010413333802716807,0.8581558465957642,0.15602834522724152,1026,incorrect_ettv,"(30, 0.08, 0.0)",True,23.792623281478882,
moderate_short,0.08,30,-15.0,138949.5494373136,138949,75.80640411376953,3.9885099238179182,-0.00017527920135762542,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,22.246746063232422,
moderate_short,0.08,30,-15.0,268269.57952797273,268269,204.83444213867188,3.9876850932104184,-0.00036115868715569377,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,18.960453033447266,0.005494594573974609
moderate_short,0.08,30,-15.0,268269.57952797273,268269,27.539880752563477,3.9943254575731446,-0.00010242375719826669,0.8581558465957642,0.15602834522724152,1026,incorrect_ettv,"(30, 0.08, 0.0)",True,22.97608518600464,
moderate_short,0.08,30,-15.0,268269.57952797273,268269,89.46537017822266,3.9885099238179182,-0.00017596888937987387,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,22.596749544143677,
moderate_short,0.08,30,-15.0,517947.46792312025,517947,212.35897827148438,3.9876850932104184,-0.00036358239594846964,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.04536461830139,0.005683183670043945
moderate_short,0.08,30,-15.0,517947.46792312025,517947,28.38570785522461,3.995157819967481,-0.0001042075309669599,0.8271225094795227,0.1560608595609665,1029,incorrect_ettv,"(30, 0.08, 0.0)",True,18.440958738327026,
moderate_short,0.08,30,-15.0,517947.46792312025,517947,90.2097396850586,3.9885099238179182,-0.00017517892410978675,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,18.233317375183105,
moderate_short,0.08,30,-15.0,1000000.0,1000000,209.3753662109375,3.9876850932104184,-0.00035704814945347607,0.9969213008880615,0.062307581305503845,510,correct_ettv,"(30, 0.08, -15.0)",True,19.075990676879883,0.0058248043060302734
moderate_short,0.08,30,-15.0,1000000.0,1000000,27.37179946899414,3.995157819967481,-0.00010083288361784071,0.8271225094795227,0.1560608595609665,1029,incorrect_ettv,"(30, 0.08, 0.0)",True,23.93920588493347,
moderate_short,0.08,30,-15.0,1000000.0,1000000,92.43161010742188,3.9885099238179182,-0.0001738126593409106,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,22.83374857902527,
large_short,0.1,30,-15.0,100.0,100,4.970312118530273,50.42416860168312,0.0025123730301856995,41.473411560058594,0.15620869398117065,82,correct_ettv,"(30, 0.1, -15.0)",True,19.384251356124878,0.005372285842895508
large_short,0.1,30,-15.0,100.0,100,4.733942985534668,51.56053619368519,-0.003075604559853673,25.014671325683594,0.09374643117189407,53,incorrect_ettv,"(30, 0.1, 0.0)",True,19.307464122772217,
large_short,0.1,30,-15.0,100.0,100,6.131579399108887,8.292925811408898,-0.0012224290985614061,3.8804633617401123,0.12517623603343964,407,no_ttv,"(0.0, 0.0, 0.0)",True,19.31493043899536,
large_short,0.1,30,-15.0,193.06977288832496,193,5.25771427154541,21.585218330793438,0.0014761193888261914,13.322858810424805,0.09371296316385269,126,correct_ettv,"(30, 0.1, -15.0)",True,19.377382278442383,0.005333662033081055
large_short,0.1,30,-15.0,193.06977288832496,193,4.867326259613037,9.501618638243189,0.0009528559749014676,6.860543727874756,0.0937659740447998,290,incorrect_ettv,"(30, 0.1, 0.0)",True,19.36090612411499,
large_short,0.1,30,-15.0,193.06977288832496,193,5.176884651184082,30.025732271793718,0.0019937760662287474,13.310053825378418,0.06248851493000984,68,no_ttv,"(0.0, 0.0, 0.0)",True,19.386470079421997,
large_short,0.1,30,-15.0,372.7593720314938,372,5.502135753631592,43.9454795849356,-0.0011068423045799136,12.705431938171387,0.15627837181091309,109,correct_ettv,"(30, 0.1, -15.0)",True,19.279136657714844,0.005377292633056641
large_short,0.1,30,-15.0,372.7593720314938,372,4.985684871673584,48.02416361322863,0.0015284252585843205,3.0620481967926025,0.06249077990651131,54,incorrect_ettv,"(30, 0.1, 0.0)",True,19.309987545013428,
large_short,0.1,30,-15.0,372.7593720314938,372,9.374732971191406,0.6513358060233857,-0.00021130719687789679,0.1705879420042038,0.15507996082305908,6177,no_ttv,"(0.0, 0.0, 0.0)",True,19.344883918762207,
large_short,0.1,30,-15.0,719.685673001152,719,5.660874366760254,3.9885176105450104,-0.0003924600314348936,0.9659691452980042,0.062320586293935776,511,correct_ettv,"(30, 0.1, -15.0)",True,19.18826723098755,0.00527501106262207
large_short,0.1,30,-15.0,719.685673001152,719,3.8246936798095703,6.996253274792449,-0.00044495234033092856,0.9682314991950989,0.06246654689311981,301,incorrect_ettv,"(30, 0.1, 0.0)",True,19.089207649230957,
large_short,0.1,30,-15.0,719.685673001152,719,4.107669353485107,1.364456691103437,-0.0002117394033120945,0.5581868290901184,0.06202076002955437,1473,no_ttv,"(0.0, 0.0, 0.0)",True,19.234617233276367,
large_short,0.1,30,-15.0,1389.4954943731373,1389,8.091711044311523,3.986025188467986,-0.0002578612766228616,1.0276471376419067,0.12456328421831131,850,correct_ettv,"(30, 0.1, -15.0)",True,19.21955180168152,0.005204200744628906
large_short,0.1,30,-15.0,1389.4954943731373,1389,4.925832271575928,11.974108931218835,0.00034784094896167517,7.300142288208008,0.15631996095180511,323,incorrect_ettv,"(30, 0.1, 0.0)",True,19.277271270751953,
large_short,0.1,30,-15.0,1389.4954943731373,1389,4.567399978637695,10.941116711131242,0.00038449603016488254,7.268027305603027,0.0937810018658638,252,no_ttv,"(0.0, 0.0, 0.0)",True,19.298490285873413,
large_short,0.1,30,-15.0,2682.6957952797247,2682,36.31325912475586,3.987686630068904,-0.0004560860979836434,0.9969216585159302,0.062307603657245636,512,correct_ettv,"(30, 0.1, -15.0)",True,19.268405437469482,0.0053064823150634766
large_short,0.1,30,-15.0,2682.6957952797247,2682,8.488738059997559,31.809587366612654,-0.0007343242759816349,28.997344970703125,0.06249427795410156,55,incorrect_ettv,"(30, 0.1, 0.0)",True,19.269445180892944,
large_short,0.1,30,-15.0,2682.6957952797247,2682,11.155109405517578,3.989341075011707,-0.0001928234996739775,0.9817519187927246,0.1558336317539215,1023,no_ttv,"(0.0, 0.0, 0.0)",True,19.28612470626831,
large_short,0.1,30,-15.0,5179.474679231213,5179,29.334821701049805,3.987686630068904,-0.0002910252078436315,0.9969216585159302,0.062307603657245636,512,correct_ettv,"(30, 0.1, -15.0)",True,19.33900475502014,0.00522923469543457
large_short,0.1,30,-15.0,5179.474679231213,5179,7.444173336029053,29.900747676997348,-0.00035325923818163574,17.02811622619629,0.1249770000576973,110,incorrect_ettv,"(30, 0.1, 0.0)",True,19.29497265815735,
large_short,0.1,30,-15.0,5179.474679231213,5179,13.37078857421875,3.9860175090793324,-0.0001485471148043871,1.0432155132293701,0.1557038128376007,1025,no_ttv,"(0.0, 0.0, 0.0)",True,19.30379295349121,
large_short,0.1,30,-15.0,10000.0,10000,61.15448760986328,3.987686630068904,-0.0003272647154517472,0.9969216585159302,0.062307603657245636,512,correct_ettv,"(30, 0.1, -15.0)",True,19.334161043167114,0.00524139404296875
large_short,0.1,30,-15.0,10000.0,10000,12.23469066619873,27.99540286202767,-0.00039153153193183243,4.811709880828857,0.06248973682522774,83,incorrect_ettv,"(30, 0.1, 0.0)",True,19.297152280807495,
large_short,0.1,30,-15.0,10000.0,10000,25.172382354736328,3.9885099238179182,-0.00015400555275846273,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,19.312360048294067,
large_short,0.1,30,-15.0,19306.977288832495,19306,111.72586822509766,3.987686630068904,-0.0003544888459146023,0.9969216585159302,0.062307603657245636,512,correct_ettv,"(30, 0.1, -15.0)",True,19.202224493026733,0.005197048187255859
large_short,0.1,30,-15.0,19306.977288832495,19306,18.880292892456055,27.838347383574195,-0.0004344163171481341,16.996702194213867,0.062487874180078506,66,incorrect_ettv,"(30, 0.1, 0.0)",True,19.168720960617065,
large_short,0.1,30,-15.0,19306.977288832495,19306,34.42047882080078,3.9876789457886432,-0.00014633288083132356,0.9813428521156311,0.15576870739459991,1023,no_ttv,"(0.0, 0.0, 0.0)",True,19.288590908050537,
large_short,0.1,30,-15.0,37275.937203149384,37275,141.0083770751953,3.987686630068904,-0.0003418364794924855,0.9969216585159302,0.062307603657245636,512,correct_ettv,"(30, 0.1, -15.0)",True,19.290371656417847,0.0050678253173828125
large_short,0.1,30,-15.0,37275.937203149384,37275,18.947486877441406,27.983738797962584,-0.00034136921749450266,4.815079212188721,0.06253349781036377,81,incorrect_ettv,"(30, 0.1, 0.0)",True,19.263123035430908,
large_short,0.1,30,-15.0,37275.937203149384,37275,51.64628601074219,3.9885099238179182,-0.0001542640820844099,0.9815473556518555,0.15580116212368011,1024,no_ttv,"(0.0, 0.0, 0.0)",True,19.285046339035034,
large_short,0.1,30,-15.0,71968.56730011514,71968,160.93963623046875,3.987686630068904,-0.000341124803526327,0.9969216585159302,0.062307603657245636,512,correct_ettv,"(30, 0.1, -15.0)",True,19.300721406936646,0.005217552185058594
large_short,0.1,30,-15.0,71968.56730011514,71968,22.573637008666992,3.996821522912786,-0.00010049449338112026,0.7962417602539062,0.15612584352493286,1025,incorrect_ettv,"(30, 0.1, 0.0)",True,19.29113745689392,
large_short,0.1,30,-15.0,71968.56730011514,71968,62.530113220214844,3.9901723994060943,-0.000156138397869654,0.9507832527160645,0.1558661162853241,1023,no_ttv,"(0.0, 0.0, 0.0)",True,19.309725761413574,
large_short,0.1,30,-15.0,138949.5494373136,138949,180.26031494140625,3.987686630068904,-0.00034344784216955304,0.9969216585159302,0.062307603657245636,512,correct_ettv,"(30, 0.1, -15.0)",True,19.35435199737549,0.005209922790527344
large_short,0.1,30,-15.0,138949.5494373136,138949,26.70899200439453,27.989570222400992,-0.0003553047718014568,4.8107075691223145,0.06247672066092491,84,incorrect_ettv,"(30, 0.1, 0.0)",True,19.322712421417236,
