config_name,a_ttv,p_ttv,e_ttv,count_rate,snr_level,sde,period,depth,epoch,width,num_pts_in_transit,scenario,ttv_params,success,computation_time,lightcurve_creation_time
very_strong_long,0.02,90,-45.0,37275.93720314938,37275,111.15392303466795,3.987637678142842,-0.0002794449101202,0.9813327193260192,0.0934602543711662,682,incorrect_ettv,"(90, 0.02, 0.0)",True,73.81816220283508,
very_strong_long,0.02,90,-45.0,71968.56730011514,71968,119.06364440917967,3.987637678142842,-0.0002732058346737,0.9813327193260192,0.0934602543711662,682,incorrect_ettv,"(90, 0.02, 0.0)",True,70.6126458644867,
very_strong_long,0.02,90,-45.0,138949.5494373136,138949,146.6986083984375,3.987637678142842,-0.0002668893430382,0.9813327193260192,0.0934602543711662,682,incorrect_ettv,"(90, 0.02, 0.0)",True,69.36091542243958,
very_strong_long,0.02,90,-45.0,268269.57952797273,268269,159.7333984375,3.987637678142842,-0.0002680657198652,0.9813327193260192,0.0934602543711662,682,incorrect_ettv,"(90, 0.02, 0.0)",True,82.80554938316345,
very_strong_long,0.02,90,-45.0,517947.4679231202,517947,144.1554412841797,3.987637678142842,-0.0002660093887243,0.9813327193260192,0.0934602543711662,682,incorrect_ettv,"(90, 0.02, 0.0)",True,82.98492383956909,
very_strong_long,0.02,90,-45.0,1000000.0,1000000,155.09754943847656,3.987637678142842,-0.0002681322803255,0.9813327193260192,0.0934602543711662,682,incorrect_ettv,"(90, 0.02, 0.0)",True,81.10588145256042,
very_strong_long,0.02,90,-45.0,100.0,100,4.236501216888428,41.76691062161127,0.0022193614859133,21.555099487304688,0.1249570995569229,90,no_ttv,"(0.0, 0.0, 0.0)",True,78.3930082321167,
very_strong_long,0.02,90,-45.0,193.06977288832496,193,5.048092365264893,56.35848625252336,-0.0023267909418791,55.92087173461914,0.1250326931476593,45,no_ttv,"(0.0, 0.0, 0.0)",True,78.47103023529053,
very_strong_long,0.02,90,-45.0,372.7593720314938,372,5.136849880218506,0.6649111640820236,-0.0001787522196536,0.2849619388580322,0.1266497522592544,5150,no_ttv,"(0.0, 0.0, 0.0)",True,85.77583026885986,
very_strong_long,0.02,90,-45.0,719.6856730011522,719,4.442017555236816,3.9885099238179182,-0.0003550552355591,0.9971274733543396,0.0623204670846462,510,no_ttv,"(0.0, 0.0, 0.0)",True,85.71308517456055,
very_strong_long,0.02,90,-45.0,1389.4954943731375,1389,20.2584171295166,3.989341075011707,-0.0003405548923183,0.9661685228347778,0.1246669068932533,852,no_ttv,"(0.0, 0.0, 0.0)",True,66.93710088729858,
very_strong_long,0.02,90,-45.0,2682.6957952797247,2682,23.1186466217041,3.989341075011707,-0.0003145999507978,0.9505851864814758,0.0935001820325851,682,no_ttv,"(0.0, 0.0, 0.0)",True,64.31080150604248,
very_strong_long,0.02,90,-45.0,5179.474679231213,5179,39.65918731689453,3.9876789457886432,-0.0003404450253583,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,65.06112861633301,
very_strong_long,0.02,90,-45.0,10000.0,10000,75.47900390625,3.9876789457886432,-0.000345277483575,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,63.258594036102295,
very_strong_long,0.02,90,-45.0,19306.97728883249,19306,94.49449920654295,3.9876789457886432,-0.0003314144851174,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,78.97126626968384,
very_strong_long,0.02,90,-45.0,37275.93720314938,37275,139.51385498046875,3.9876789457886432,-0.0003615836030803,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,93.03950929641724,
very_strong_long,0.02,90,-45.0,71968.56730011514,71968,157.1304931640625,3.9876789457886432,-0.0003587057581171,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,87.17280387878418,
very_strong_long,0.02,90,-45.0,138949.5494373136,138949,186.15496826171875,3.9876789457886432,-0.0003469025250524,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,96.90351486206056,
very_strong_long,0.02,90,-45.0,268269.57952797273,268269,203.45086669921875,3.9876789457886432,-0.000349307898432,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,74.99106240272522,
very_strong_long,0.02,90,-45.0,517947.4679231202,517947,190.27731323242188,3.9876789457886432,-0.0003525283245835,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,73.11810088157654,
very_strong_long,0.02,90,-45.0,1000000.0,1000000,199.36770629882807,3.9876789457886432,-0.0003498322039376,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,71.94135069847107,
very_strong_medium,0.02,60,-30.0,100.0,100,5.137644290924072,35.28778856626611,-0.0023084471467882,25.25467872619629,0.1250231713056564,89,correct_ettv,"(60, 0.02, -30.0)",True,39.94461369514465,0.0085721015930175
very_strong_medium,0.02,60,-30.0,193.06977288832496,193,5.865288257598877,0.7904450194721149,-0.0002641856262926,0.411031424999237,0.1264712065458297,4326,correct_ettv,"(60, 0.02, -30.0)",True,38.98054242134094,0.0083165168762207
